Measurement Year,Facility Name,Current Facility Name,Facility ID,Facility OPCERT,Facility Medicare Number,Measure Short Name,Measure Full Name,Measure ID Number,First Quintile,Second Quintile,Third Quintile,Fourth Quintile,Fifth Quintile,Numeric Value,Character Value,Quintile,Points,Comments,City,County,Region,Location
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,2.9,,2,3,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,57,,3,1,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,4,,,,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,76,,4,0,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,39,,4,0,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,3.3,,4,0,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,FACILITY SCORE,Overall Score Ratio per Base Points,19,92,60,53.3,46.7,37.8,,,4,45.6,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,3,,1,10,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,5.5,,NA,0,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,FACILITY CONTRACT STAFF,Percent of contract/agency staff used,1,,,,,,18,,NA,0,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,5.9,,3,2,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,6.67,15.33,22.67,39.17,96.33,4,,NA,7,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Gasport, LLC","Absolut Center for Nursing and Rehabilitation at Gasport, LLC",588,3158302,335533,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,6,,1,5,,Gasport,Niagara,WRO,"(43.1936, -78.5733)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,RESIDENT PRESSURE ULCER,Percent of long stay high risk residents with pressure ulcers,4,5.7,7.6,9.6,12.2,27,3.8,,1,5,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,3,,,,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,6.1,,3,1,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,89,,2,3,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,16,,3,1,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,FACILITY CLOSURE,Facility closed during the measurement or reporting year,22,,,,,,,No,,,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,0.9,,1,5,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,6.67,15.33,22.67,39.17,96.33,2,,NA,2,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,3.3,,4,0,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,81,,2,3,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,4.9,,NA,5,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,FACILITY EMPLOYEE FLU TIMELY,Timely submission of employee influenza immunization data,16,,,,,,,Yes,NA,5,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,FACILITY CONTRACT STAFF,Percent of contract/agency staff used,1,,,,,,6,,NA,5,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,FACILITY SCORE,Overall Score Ratio per Base Points,19,92,60,53.3,46.7,37.8,,,3,51.1,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,55,,3,1,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,7.7,,5,0,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,TOTAL NURSING STAFF TURNOVER,The percentage of nursing staff that left the nursing home over a twelve-month period,14.1,41.8,49.3,55.5,62.3,100,58.8,,4,0,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,79,,1,5,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC","Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",1658,5026301,335652,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,0,,NA,5,,Painted Post,Steuben,WRO,"(42.1448, -77.1215)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,TOTAL NURSING STAFF TURNOVER,The percentage of nursing staff that left the nursing home over a twelve-month period,14.1,41.8,49.3,55.5,62.3,100,43.3,,2,3,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,1.9,,NA,5,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,74,,4,0,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,72,,2,3,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,RESIDENT UTI,Percent of long stay residents with a urinary tract infection,14,0.4,0.9,1.7,2.8,12.9,0.3,,NA,5,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,RATE OF STAFF HOURS PER DAY,Rate of staffing hours per resident per day,2.2,7.1,4,3.5,3.3,3,3.1,,4,0,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,NYS REGIONAL FIVE-STAR HEALTH,NYS regionally adjusted five-star quality rating for health inspections,15,6.67,15.33,22.67,39.17,96.33,2,,NA,2,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,FACILITY CLOSURE,Facility closed during the measurement or reporting year,22,,,,,,,No,,,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,FACILITY QUINTILE RANK,Quintile ranking,20,92,60,53.3,46.7,37.8,2,,,,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,RESIDENT INCONTINENCE,Percent of long stay low risk residents who lose control of their bowel or bladder,5,42,53,62,73,98,54,,3,1,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,58,,4,0,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,RESIDENT PAH ADJUSTED,"Number of potentially avoidable hospitalizations per 10,000 long stay days",18,3.3,4.6,5.7,7.5,17.6,0.9,,1,10,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,RESIDENT DEPRESSION,Percent of long stay residents who have depressive symptoms,9,0.9,3.3,9.2,23.8,100,0.7,,1,5,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,RESIDENT PRESSURE ULCER,Percent of long stay high risk residents with pressure ulcers,4,5.7,7.6,9.6,12.2,27,8.8,,3,1,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,FACILITY EMPLOYEE FLU TIMELY,Timely submission of employee influenza immunization data,16,,,,,,,Yes,NA,5,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,RESIDENT ADL INCREASE,Percent of long stay residents whose need for help with daily activities has increased,13,10,12,16,19,43,12,,2,3,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,8.6,,5,0,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,FACILITY CONTRACT STAFF,Percent of contract/agency staff used,1,,,,,,4,,NA,5,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC","Absolut Center for Nursing and Rehabilitation at Westfield, LLC",3370,675302,335683,FACILITY SCORE,Overall Score Ratio per Base Points,19,92,60,53.3,46.7,37.8,,,2,53.3,,Westfield,Chautauqua,WRO,"(42.3281, -79.5724)"
2023,Acadia Center for Nursing and Rehabilitation,Acadia Center for Nursing and Rehabilitation,941,5155301,335254,RESIDENT FLU VACCINE,Percent of long stay residents who received the seasonal influenza vaccine,7.2,99,89,84,78,71,89,,2,3,,Riverhead,Suffolk,MARO,"(40.9307, -72.6841)"
2023,Acadia Center for Nursing and Rehabilitation,Acadia Center for Nursing and Rehabilitation,941,5155301,335254,FACILITY EMPLOYEE FLU VACCINE,Percent of employees vaccinated for the flu,3,100,77,62,50,37,74,,2,3,,Riverhead,Suffolk,MARO,"(40.9307, -72.6841)"
2023,Acadia Center for Nursing and Rehabilitation,Acadia Center for Nursing and Rehabilitation,941,5155301,335254,FACILITY SCORE,Overall Score Ratio per Base Points,19,92,60,53.3,46.7,37.8,,,2,55.6,,Riverhead,Suffolk,MARO,"(40.9307, -72.6841)"
2023,Acadia Center for Nursing and Rehabilitation,Acadia Center for Nursing and Rehabilitation,941,5155301,335254,RESIDENT PNEUMOCOCCAL VACCINE,Percent of long stay residents who received the pneumococcal vaccine,6.2,99,84,76,66,54,90,,1,5,,Riverhead,Suffolk,MARO,"(40.9307, -72.6841)"
2023,Acadia Center for Nursing and Rehabilitation,Acadia Center for Nursing and Rehabilitation,941,5155301,335254,RESIDENT FALLS,Percent of long stay residents experiencing one or more falls with major injury,8,1.3,2.1,3.1,4.7,12.4,2.7,,NA,5,,Riverhead,Suffolk,MARO,"(40.9307, -72.6841)"
2023,Acadia Center for Nursing and Rehabilitation,Acadia Center for Nursing and Rehabilitation,941,5155301,335254,RESIDENT WEIGHT LOSS,Percent of long stay residents who lose too much weight,10,3.9,5.2,6.3,7.8,18.2,4.1,,2,3,,Riverhead,Suffolk,MARO,"(40.9307, -72.6841)"
2023,Acadia Center for Nursing and Rehabilitation,Acadia Center for Nursing and Rehabilitation,941,5155301,335254,FACILITY JKL,J/K/L deficiency,21,,,,,,,No,,,,Riverhead,Suffolk,MARO,"(40.9307, -72.6841)"
